interview__key,as10,as11,as12,as13,as14,as15,as16__1,as16__2,as16__3,as16__4,as16__5,as16__6,as16__7,as16__8,as16__9,as16__96,as16_oth,as19,as17,as18__1,as18__2,as18__3,as18__4,as18__5,as18__6,as18__7,as18__8,as18__9,as18__10,as18__11,as18__96
"51-99-40-78","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"45-83-32-93","No","No","No","No","No",,,,,,,,,,,,,"No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"33-22-63-71","Yes","Yes","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"95-96-92-75","Yes","Yes","No","No","Yes",60000,"Yes","No","No","No","No","No","No","No","No","Yes",,"Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No"
"19-37-18-76","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"74-28-59-17","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"48-48-94-57","Yes","Yes","No","Yes","Yes",70000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No"
"03-43-60-42","Yes","Yes","No","Yes","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"58-75-54-61","Yes","Yes","No","Yes","Yes",150000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"49-89-37-09","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"76-49-10-53","No","No","No","Yes","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No"
"76-59-40-83","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"32-82-77-77","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"83-91-87-26","No","No","Yes","No","Yes",200000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes"
"51-80-93-49","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"29-06-51-62","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"47-99-10-89","No","Yes","No","Yes","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"81-41-75-01","No","Yes","No","Yes","Yes",40000,"No","Yes","No","No","No","No","No","Yes","No","No",,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"76-68-21-05","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"47-73-43-68","No","Yes","No","Yes","Yes",300000,"No","Yes","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"51-60-71-39","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"10-22-07-48","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"36-41-17-07","No","No","No","No","No",,,,,,,,,,,,,"No","Yes","No","No","No","No","Yes","No","No","No","Yes","No","No","No"
"52-56-02-56","No","Yes","No","Yes","Yes",42000,"Yes","No","No","No","No","No","No","No","No","No",,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"32-96-32-91","No","No","No","No","Yes",50000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"54-77-99-69","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"10-69-04-21","No","No","No","Yes","Yes",8000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"25-34-66-08","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"29-70-97-81","Yes","Yes","Yes","Yes","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"16-38-85-69","Yes","Yes","Yes","Yes","Yes",40000,"Yes","Yes","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"34-85-34-32","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"87-75-27-62","Yes","No","No","Yes","Yes",10000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No"
"03-56-68-20","No","No","No","No","No",,,,,,,,,,,,,"No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No"
"96-99-31-77","Yes","No","No","Yes","Yes",300000,"Yes","Yes","No","No","No","No","No","No","No","Yes",,"Yes","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No"
"43-76-23-18","No","Yes","Yes","No","Yes",40000,"No","No","No","No","No","No","No","Yes","No","No",,"No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No"
"47-55-12-39","No","No","No","No","Yes",50000,"No","Yes","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"26-14-45-15","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"92-21-19-80","No","Yes","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"69-22-78-98","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"72-81-88-52","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"99-60-35-75","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"22-09-50-57","No","Yes","Yes","No","Yes",20000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","Yes","No","No","Yes","No","No","No","No","No","No","No"
"88-99-86-73","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","Yes","No","No","Yes","No","No","No","Yes","No","No","No"
"71-42-32-14","Yes","Yes","No","No","Yes",1000000,"Yes","Yes","Yes","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"30-04-61-14","No","No","No","No","No",,,,,,,,,,,,,"No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No"
"67-60-72-31","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"32-10-01-18","No","Yes","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"22-48-15-22","No","No","No","Yes","Yes",44000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"06-04-90-02","No","No","No","Yes","Yes",40000,"No","Yes","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"89-93-26-33","No","No","No","Yes","Yes",40000,"Yes","No","No","No","No","No","No","Yes","No","No",,"Yes","No",,,,,,,,,,,,
"16-51-24-24","No","No","No","No","Yes",1000000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"85-00-63-86","No","No","No","Yes","Yes",12000,"No","Yes","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"24-74-06-95","No","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"76-24-30-21","No","No","No","No","No",,,,,,,,,,,,,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No"
"56-71-52-33","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"27-56-82-36","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"98-24-74-63","No","No","No","No","Yes",10000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","Yes","No","No","Yes","No","No","No","No","No","No","No"
"33-63-66-85","No","Yes","No","Yes","Yes",44000,"Yes","No","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"36-81-79-37","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"98-23-40-44","No","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"37-22-37-99","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"00-67-21-61","Yes","Yes","Yes","No","Yes",700000,"Yes","No","Yes","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"51-87-88-69","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"00-01-36-74","No","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"07-23-47-52","Yes","Yes","Yes","Yes","Yes",50000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","No","No","Yes","No","No","No","No","No"
"07-42-94-81","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"23-53-17-58","Yes","Yes","Yes","Yes","Yes",1000000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes","No","Yes","No","No","No"
"36-44-48-22","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"66-23-65-75","Yes","Yes","No","Yes","Yes",50000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No"
"94-52-36-12","No","No","No","Yes","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"34-33-60-75","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"94-14-40-52","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"85-43-64-12","No","Yes","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No"
"48-73-27-78","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"95-30-04-02","Yes","No","No","No","Yes",30000,"Yes","No","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"92-70-85-41","No","Yes","Yes","No","Yes",100000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"48-49-97-86","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"84-79-52-42","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"49-71-84-27","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"62-50-68-38","No","No","No","Yes","Yes",20000,"No","Yes","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"27-08-48-72","Yes","Yes","No","No","Yes",50000,"No","Yes","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No"
"77-27-65-41","No","No","No","No","Yes",20000,"Yes","No","No","No","No","No","No","No","No","No",,"No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No"
"70-31-22-22","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"94-42-67-72","No","No","No","No","No",,,,,,,,,,,,,"No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"44-03-12-81","No","No","No","Yes","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"02-54-15-71","Yes","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"62-99-04-33","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"42-85-59-02","No","No","No","No","Yes",100000,"No","Yes","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"02-53-80-77","No","Yes","Yes","Yes","Yes",200000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No"
"50-80-96-28","No","Yes","No","Yes","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","No"
"11-91-04-75","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"25-18-28-61","No","No","No","No","Yes",20000,"No","No","No","No","No","No","No","No","No","Yes",,"Yes","No",,,,,,,,,,,,
"59-58-64-54","No","No","No","No","No",,,,,,,,,,,,,"No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No"
"68-47-48-14","Yes","Yes","Yes","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No"
"64-84-94-47","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"47-86-51-93","No","Yes","No","Yes","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"89-64-71-91","No","No","No","Yes","Yes",50000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"32-24-09-18","No","Yes","No","Yes","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"54-13-98-82","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"21-11-21-29","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"81-55-77-74","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"23-00-40-40","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"17-59-86-59","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"89-73-28-02","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"14-55-50-79","No","No","Yes","No","Yes",20000,"No","Yes","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"60-36-21-40","No","No","Yes","Yes","Yes",500000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No"
"57-25-85-63","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"80-36-08-51","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"73-98-72-78","Yes","Yes","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","Yes","No","No","No"
"48-58-14-95","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"08-00-46-02","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"45-96-62-88","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"58-44-41-63","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"36-02-91-03","Yes","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"29-24-40-33","No","Yes","No","Yes","Yes",100000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","Yes","No","Yes","Yes","No","No","No","No","No","No","No"
"64-42-73-18","No","No","No","No","Yes",200000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"56-97-76-00","No","No","No","Yes","No",,,,,,,,,,,,,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No"
"37-93-28-73","No","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"03-58-95-42","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"15-23-04-89","No","No","No","Yes","Yes",2000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"51-35-95-32","No","Yes","No","No","Yes",200000,"No","No","No","No","No","No","No","No","No","Yes",,"Yes","No",,,,,,,,,,,,
"32-54-58-03","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"45-15-07-99","No","No","No","Yes","Yes",15000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"59-16-11-16","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"78-92-27-80","No","Yes","No","Yes","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"24-78-22-03","No","No","No","Yes","Yes",200000,"No","No","No","No","No","No","No","Yes","No","Yes",,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"61-90-23-18","Yes","Yes","Yes","No","Yes",100000,"No","No","No","No","No","No","No","No","No","Yes",,"Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No"
"36-41-14-75","No","No","No","No","Yes",20000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"15-24-20-62","No","No","No","Yes","Yes",10000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"13-30-97-65","Yes","Yes","No","No","Yes",20000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"62-39-49-91","Yes","Yes","No","Yes","Yes",300000,"No","No","No","No","No","No","No","No","No","Yes",,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"37-93-31-47","No","Yes","Yes","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No"
"41-29-34-43","No","No","No","No","Yes",100000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"24-91-36-31","No","Yes","Yes","Yes","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"85-94-51-81","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"05-53-82-60","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"79-66-45-07","Yes","Yes","No","Yes","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"78-15-69-36","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"53-49-72-57","No","No","No","Yes","No",,,,,,,,,,,,,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"66-30-66-08","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"36-62-86-65","No","No","No","Yes","Yes",700000,"Yes","Yes","No","No","No","No","No","No","No","No",,"No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No"
"93-72-05-88","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"64-59-07-31","Yes","Yes","No","No","Yes",10000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"14-20-80-15","Yes","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"78-03-04-37","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"56-24-05-48","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"53-23-20-20","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"52-44-39-84","No","No","No","No","No",,,,,,,,,,,,,"No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"67-64-28-49","Yes","Yes","Yes","No","Yes",200000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"75-72-38-92","Yes","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"37-95-25-26","No","No","No","No","Yes",50000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"16-25-25-05","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"61-27-42-98","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"47-23-15-41","No","Yes","No","Yes","Yes",150000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"19-28-77-73","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"68-18-94-35","No","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"93-17-92-46","No","No","No","No","Yes",5000,"No","No","No","No","No","No","No","No","No","Yes",,"No","No",,,,,,,,,,,,
"93-76-84-35","No","No","No","No","Yes",20000,"No","No","No","No","No","No","No","No","No","Yes",,"Yes","No",,,,,,,,,,,,
"44-86-19-68","Yes","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"99-24-36-43","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"18-82-63-90","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"86-57-20-12","Yes","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"38-84-93-57","No","No","No","Yes","Yes",80000,"No","Yes","No","No","No","No","No","No","No","Yes",,"Yes","No",,,,,,,,,,,,
"27-07-91-33","No","No","No","No","Yes",15000,"Yes","No","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"50-08-65-68","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"78-04-92-62","Yes","No","Yes","No","Yes",500000,"Yes","Yes","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"52-85-47-82","No","No","No","Yes","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No"
"19-35-88-74","Yes","No","No","No","Yes",300000,"Yes","Yes","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"59-09-71-58","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"74-51-37-03","No","No","No","Yes","Yes",8000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"75-11-11-88","Yes","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"22-78-28-40","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"25-98-64-43","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"56-29-47-60","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"82-22-01-30","Yes","No","No","Yes","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"15-47-66-05","Yes","No","No","No","No",,,,,,,,,,,,,"No","Yes","No","No","No","No","Yes","No","Yes","No","No","No","No","No"
"04-89-61-71","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"58-73-17-40","Yes","Yes","No","Yes","Yes",120000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"82-66-58-84","Yes","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"40-67-36-34","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"76-04-73-59","Yes","Yes","Yes","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"84-25-35-86","No","No","No","Yes","Yes",50000,"No","No","No","No","No","No","No","Yes","No","No",,"Yes","No",,,,,,,,,,,,
"29-66-30-52","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"50-37-18-88","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"62-42-00-50","No","Yes","No","Yes","Yes",10000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"94-15-10-76","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"42-39-21-50","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"84-84-86-66","Yes","No","Yes","Yes","Yes",130000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"53-27-67-24","No","Yes","Yes","No","Yes",16000000,"No","No","No","No","No","No","No","Yes","No","No",,"Yes","No",,,,,,,,,,,,
"02-02-62-52","Yes","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"10-89-66-70","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"28-72-52-28","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"89-15-58-91","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"57-65-92-31","No","No","No","Yes","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"78-69-73-93","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"86-71-54-16","No","No","Yes","No","Yes",100000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"49-00-37-24","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"60-73-62-17","No","No","Yes","Yes","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"16-68-23-18","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"75-36-25-09","No","No","No","No","Yes",50000,"Yes","No","No","No","No","No","No","No","No","No",,"No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"92-13-03-64","Yes","No","Yes","Yes","Yes",200000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No"
"32-53-28-17","No","No","No","Yes","Yes",10000,"No","No","Yes","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"18-06-29-93","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"86-17-31-91","No","No","No","Yes","Yes",100000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No"
"34-05-05-84","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"24-72-79-56","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"56-10-85-53","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"65-86-13-71","No","No","Yes","Yes","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"47-19-77-59","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"72-38-19-68","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"87-95-06-00","No","No","No","No","Yes",100000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"27-03-96-63","No","Yes","No","Yes","Yes",40000,"Yes","Yes","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"43-65-32-18","Yes","Yes","No","Yes","Yes",300000,"Yes","No","No","No","No","No","No","Yes","No","No",,"Yes","No",,,,,,,,,,,,
"20-11-50-00","No","No","No","No","Yes",2000,"Yes","No","No","No","No","No","No","No","No","No",,"No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"93-65-33-33","No","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"35-33-01-98","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
