interview__key,access_internet,internet_home,distance_internet,inter_activity__1,inter_activity__2,inter_activity__3,inter_activity__4,inter_activity__5,inter_activity__6,inter_activity__7,inter_activity__8,inter_activity__9,inter_activity__10,inter_activity__96,inter_activity__n888,inter_activity__n999,inter_activity_oth,cost_internet,internet_purpose__1,internet_purpose__2,internet_purpose__3,internet_purpose__4,internet_purpose__5,internet_purpose__6,internet_purpose__96,internet_purpose__n888,internet_purpose__n999,internet_purpose_oth
"97-99-83-33","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,20,,,,,,,,,,
"55-35-77-06","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","Yes","No","No",,400,,,,,,,,,,
"05-01-06-84","Yes","No","501-1000 m","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,200,,,,,,,,,,
"49-78-46-84","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"96-34-51-79","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
"05-90-60-44","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,20,,,,,,,,,,
"32-72-73-42","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-88-32-78","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
"18-56-14-23","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"84-22-47-37","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-69-61-71","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,100,,,,,,,,,,
"05-76-24-30","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,500,,,,,,,,,,
"72-65-35-75","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"92-30-60-06","Yes","Yes",,"Yes","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No",,130,,,,,,,,,,
"94-77-43-36","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,150,,,,,,,,,,
"72-37-57-39","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
"76-02-50-71","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,70,,,,,,,,,,
"75-53-97-04","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"61-20-94-35","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"33-94-27-06","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"02-07-42-94","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"48-79-63-92","Yes","Yes",,"Yes","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No",,399,,,,,,,,,,
"87-31-98-00","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"68-12-26-88","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"21-07-91-22","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"59-08-91-97","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"15-39-44-44","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"70-81-99-80","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"57-32-99-06","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"60-00-51-13","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
"03-72-03-14","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"32-51-19-72","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-19-87-73","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,100,,,,,,,,,,
"09-07-28-33","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
"82-76-66-89","Yes","Yes",,"Yes","No","No","Yes","No","Yes","No","No","No","No","No","No","No",,60,,,,,,,,,,
"32-84-70-99","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"97-60-60-10","Yes","No","more than 2000 m","Yes","No","No","Yes","No","No","No","No","Yes","No","No","No","No",,60,,,,,,,,,,
"77-34-61-84","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","Yes","No","No",,60,,,,,,,,,,
"51-45-20-69","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
"56-62-79-46","Yes","Yes",,"Yes","No","No","Yes","No","Yes","No","No","No","No","No","No","No",,60,,,,,,,,,,
"11-13-66-94","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,30,,,,,,,,,,
"15-09-86-52","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"91-02-01-07","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"38-98-52-39","Yes","Yes",,"Yes","No","No","Yes","No","Yes","No","No","No","No","No","No","No",,100,,,,,,,,,,
"91-79-46-21","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"09-72-08-00","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"25-52-14-98","Yes","Yes",,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,310,,,,,,,,,,
"54-44-91-10","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"76-65-29-85","Yes","Yes",,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,300,,,,,,,,,,
"02-98-88-27","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
"94-29-79-85","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"73-36-17-40","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"42-46-38-01","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,40,,,,,,,,,,
"73-70-95-80","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,5,,,,,,,,,,
"72-84-79-72","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-38-87-54","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,30,,,,,,,,,,
"94-91-03-07","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"43-00-27-37","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"97-63-44-51","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-97-69-06","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"64-91-38-41","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"81-33-83-30","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"19-42-84-15","Yes","Yes",,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,80,,,,,,,,,,
"13-49-27-25","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-12-43-59","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"82-85-64-69","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22-02-04-35","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
"00-91-45-36","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"11-05-72-97","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
"16-99-02-10","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
"31-99-53-07","Yes","Yes",,"Yes","No","No","Yes","No","Yes","No","No","No","No","No","No","No",,100,,,,,,,,,,
"48-93-31-20","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
"87-13-21-98","Yes","Yes",,"Yes","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No",,395,,,,,,,,,,
"55-27-15-85","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,460,,,,,,,,,,
"59-41-96-68","Yes","Yes",,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
"22-18-88-41","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"24-64-78-21","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-04-16-80","Yes","Yes",,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No",,40,,,,,,,,,,
"92-49-74-52","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"24-72-61-31","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"04-92-41-49","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"10-43-22-87","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
"32-83-01-09","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"79-05-50-27","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"27-16-23-86","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"12-61-67-91","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"58-55-75-07","Yes","Yes",,"Yes","No","No","Yes","No","Yes","No","No","Yes","No","No","No","No",,60,,,,,,,,,,
"00-06-72-58","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"45-71-57-97","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"18-81-00-96","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"09-79-14-71","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-80-89-34","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-16-40-57","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"11-65-24-94","Yes","Yes",,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
"55-44-38-36","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,500,,,,,,,,,,
"84-73-72-31","Yes","Yes",,"Yes","No","Yes","Yes","No","No","No","No","Yes","No","No","No","No",,0,,,,,,,,,,
"37-03-14-78","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"77-78-34-26","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,80,,,,,,,,,,
"92-09-46-86","Yes","Yes",,"Yes","No","No","Yes","No","Yes","No","No","Yes","No","No","No","No",,60,,,,,,,,,,
"27-55-59-32","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-23-07-01","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"79-30-25-19","Yes","Yes",,"Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No",,400,,,,,,,,,,
"75-18-13-88","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"40-16-04-38","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,30,,,,,,,,,,
"49-34-25-75","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,30,,,,,,,,,,
"02-31-03-32","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-23-45-95","Yes","Yes",,"Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No",,200,,,,,,,,,,
"92-15-40-92","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
"06-55-62-53","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,15,,,,,,,,,,
"57-74-77-03","Yes","No","501-1000 m","Yes","No","No","Yes","No","No","No","No","Yes","No","No","No","No",,60,,,,,,,,,,
"28-44-25-15","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
"90-03-82-22","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,500,,,,,,,,,,
"24-47-59-03","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"23-30-88-30","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-38-90-85","Yes","Yes",,"Yes","No","Yes","No","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
"76-02-43-67","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"58-63-03-99","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"53-04-65-79","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"48-16-15-04","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","Yes","No","No","No","No",,30,,,,,,,,,,
"85-34-28-65","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-72-41-04","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,20,,,,,,,,,,
"48-20-18-94","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"56-53-54-49","Yes","Yes",,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No",,120,,,,,,,,,,
"01-08-40-07","Yes","No","501-1000 m","Yes","No","No","No","No","No","No","No","No","No","No","No","No",,15,,,,,,,,,,
"74-08-40-24","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"14-31-43-40","Yes","Yes",,"No","No","No","No","No","No","No","No","No","Yes","No","No","No",,540,"No","Yes","No","Yes","No","No","No","No","No",
"24-80-99-00","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"40-28-46-68","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"31-20-26-05","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,15,,,,,,,,,,
"37-39-15-65","Yes","Yes",,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No",,70,,,,,,,,,,
"45-44-88-31","Yes","Yes",,"Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No",,700,,,,,,,,,,
"91-91-62-09","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-82-89-39","Yes","Yes",,"Yes","Yes","Yes","Yes","No","Yes","No","No","No","No","No","No","No",,395,,,,,,,,,,
"79-34-34-89","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"07-03-46-78","Yes","Yes",,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
"52-55-71-22","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"42-79-46-81","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
"39-12-44-07","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"21-92-10-43","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-41-63-44","Yes","Yes",,"Yes","Yes","Yes","Yes","No","Yes","No","No","No","No","No","No","No",,60,,,,,,,,,,
"19-83-50-72","Yes","Yes",,"Yes","No","No","Yes","Yes","No","No","Yes","No","No","No","No","No",,100,,,,,,,,,,
"58-42-18-32","Yes","Yes",,"Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,70,,,,,,,,,,
"48-22-87-49","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"85-54-41-38","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"91-10-07-30","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
"12-91-55-52","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
"74-40-02-20","Yes","Yes",,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No",,120,,,,,,,,,,
"09-31-11-33","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"87-08-33-34","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"61-84-77-75","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"75-58-44-85","Yes","Yes",,"Yes","No","Yes","No","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
"11-16-18-86","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","Yes","No","No","Yes","No",,440,,,,,,,,,,
"04-26-72-23","Yes","Yes",,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,70,,,,,,,,,,
"54-13-05-65","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"23-66-97-33","Yes","Yes",,"Yes","Yes","No","No","No","Yes","No","No","Yes","No","No","No","No",,395,,,,,,,,,,
"06-64-69-84","Yes","Yes",,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
"56-62-10-52","Yes","Yes",,"Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No",,399,,,,,,,,,,
"05-04-82-73","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,120,,,,,,,,,,
"03-81-35-88","Yes","Yes",,"Yes","No","No","Yes","No","Yes","No","No","No","No","No","No","No",,399,,,,,,,,,,
"87-65-62-49","Yes","Yes",,"Yes","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No",,150,,,,,,,,,,
"95-74-95-07","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"51-31-85-01","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"51-50-93-70","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"43-24-35-84","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"89-88-34-15","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
"14-85-25-58","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"46-82-10-07","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"80-79-44-48","Yes","Yes",,"Yes","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No",,0,,,,,,,,,,
"86-55-30-87","Yes","Yes",,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,65,,,,,,,,,,
"95-51-95-92","Yes","Yes",,"Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","No",,400,"No","No","Yes","Yes","No","No","No","No","No",
"89-51-80-40","Yes","Yes",,"Yes","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No",,400,,,,,,,,,,
"80-53-41-39","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"59-60-43-57","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"87-22-49-94","Yes","Yes",,"Yes","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No",,399,,,,,,,,,,
"98-98-98-22","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"19-11-80-87","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
"02-55-85-64","Yes","Yes",,"Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","No",,70,"No","No","Yes","No","No","No","No","No","No",
"61-35-56-51","Yes","Yes",,"Yes","No","Yes","Yes","No","No","No","No","Yes","No","No","No","No",,100,,,,,,,,,,
"57-52-43-19","Yes","Yes",,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
"39-14-69-76","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-36-49-36","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"80-82-49-42","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"47-81-87-67","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
"55-33-21-42","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"42-50-27-40","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,50,,,,,,,,,,
"74-79-87-37","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"32-64-27-45","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"43-28-98-57","Yes","Yes",,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
"28-12-52-92","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"98-31-37-04","Yes","Yes",,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,400,,,,,,,,,,
"50-46-09-53","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"48-80-48-31","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"59-69-31-11","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"68-17-57-15","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
"65-67-13-71","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"14-98-70-62","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"25-90-19-11","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
"45-83-41-38","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-39-93-93","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"61-12-40-36","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"11-71-40-81","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
"36-42-18-14","Yes","Yes",,"Yes","No","No","No","No","No","No","No","Yes","No","No","No","No",,60,,,,,,,,,,
"19-03-38-46","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"92-48-70-16","Yes","Yes",,"Yes","Yes","No","No","No","No","No","Yes","No","No","No","No","No",,350,,,,,,,,,,
"34-14-49-72","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","Yes","No","No","No",,60,"No","No","Yes","No","No","No","No","No","No",
"22-89-40-33","Yes","Yes",,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,100,,,,,,,,,,
"37-39-45-84","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"98-85-46-77","Yes","Yes",,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,30,,,,,,,,,,
"80-21-91-02","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,20,,,,,,,,,,
"22-74-67-59","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-01-88-32","Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,399,,,,,,,,,,
"98-88-56-41","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"84-73-38-30","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"93-79-44-00","No",,,,,,,,,,,,,,,,,,,,,,,,,,,
"26-07-22-36","Yes","Yes",,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No",,60,,,,,,,,,,
