interview__key,as10,as11,as12,as13,as14,as15,as16__1,as16__2,as16__3,as16__4,as16__5,as16__6,as16__7,as16__8,as16__9,as16__96,as16_oth,as19,as17,as18__1,as18__2,as18__3,as18__4,as18__5,as18__6,as18__7,as18__8,as18__9,as18__10,as18__11,as18__96
"16-86-88-22","No","No","Yes","No","Yes",1000,"Yes","Yes","No","No","Yes","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"64-46-66-46","Yes","Yes","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"50-30-92-60","No","No","Yes","No","Yes",500,"Yes","No","No","No","No","No","No","Yes","No","No",,"Yes","No",,,,,,,,,,,,
"24-09-68-36","No","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"42-32-41-18","No","No","Yes","No","Yes",3500,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"29-79-40-11","Yes","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"60-57-49-31","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"60-10-68-48","No","Yes","Yes","Yes","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"35-24-82-24","No","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"94-16-94-83","No","No","No","Yes","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"93-01-93-75","Yes","Yes","Yes","Yes","Yes",100,"No","No","Yes","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"25-76-97-37","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"37-86-89-16","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"59-63-12-34","No","No","Yes","Yes","Yes",1500,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"67-12-10-28","No","Yes","Yes","No","Yes",600,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"25-90-81-61","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"27-19-89-21","No","No","Yes","No","Yes",500,"Yes","No","Yes","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"03-62-40-58","Yes","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"60-29-48-02","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"93-40-82-23","No","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"90-39-81-40","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"26-16-19-49","No","No","Yes","No","Yes",300,"Yes","No","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"29-68-82-61","No","Yes","Yes","No","Yes",3000,"No","No","Yes","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"29-03-78-72","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"54-48-29-54","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"29-79-23-67","No","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"36-91-85-86","No","No","Yes","Yes","Yes",500,"Yes","No","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"33-77-00-47","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"71-23-95-90","No","Yes","No","Yes","Yes",50,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"77-62-89-56","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"93-71-48-41","Yes","No","Yes","No","Yes",1500,"No","No","No","No","No","No","No","Yes","No","No",,"Yes","No",,,,,,,,,,,,
"08-18-22-01","No","No","Yes","No","Yes",200,"Yes","No","No","No","No","No","No","No","No","No",,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No"
"98-07-17-87","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"23-98-05-49","No","No","Yes","No","Yes",200,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"79-97-29-10","No","No","No","Yes","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"41-50-66-96","No","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"06-31-05-26","Yes","Yes","No","No","Yes",20000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No"
"25-90-09-86","No","No","No","Yes","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"03-91-71-73","No","No","Yes","No","Yes",1000,"Yes","No","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"36-45-13-48","No","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"63-11-78-96","No","Yes","Yes","No","No",,,,,,,,,,,,,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes"
"79-48-70-94","No","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"01-11-02-57","No","No","No","No","Yes",2200,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"41-82-62-49","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"57-39-86-38","No","No","Yes","No","Yes",3200,"Yes","No","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"47-31-29-24","No","Yes","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"87-48-42-67","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"88-51-36-66","No","Yes","No","No","Yes",200,"Yes","No","No","No","Yes","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"88-12-77-50","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"17-63-55-71","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"08-89-64-68","No","No","Yes","No","Yes",1000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"40-29-00-57","No","No","Yes","No","No",,,,,,,,,,,,,"No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"86-10-11-11","No","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"80-48-57-31","No","Yes","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"03-33-65-79","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"86-28-43-28","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"95-58-64-05","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"51-45-88-78","Yes","Yes","No","Yes","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No"
"90-62-42-39","No","No","Yes","No","Yes",1500,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"71-64-26-40","Yes","No","Yes","No","Yes",1600,"No","No","Yes","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"81-24-00-67","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"12-70-32-30","No","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"82-97-70-37","No","No","Yes","No","Yes",600,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"62-46-14-70","No","Yes","Yes","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes"
"71-10-70-44","Yes","No","Yes","Yes","Yes",200,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No"
"72-64-30-28","No","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"13-26-76-47","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"49-80-23-99","No","No","Yes","No","Yes",200,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"86-00-13-77","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"48-57-10-38","No","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"69-84-94-36","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"18-54-82-39","Yes","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"72-38-29-03","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"20-35-14-07","No","No","Yes","No","Yes",1000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"80-76-98-64","No","No","No","No","Yes",100,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"46-71-82-60","No","No","Yes","No","Yes",200,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"24-76-27-27","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"85-49-52-94","Yes","No","Yes","No","Yes",500,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"41-14-53-27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19-25-83-42","No","No","Yes","No","Yes",300,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"52-70-09-40","No","No","Yes","No","Yes",300,"Yes","No","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"14-14-61-40","Yes","Yes","Yes","Yes","Yes",1000,"Yes","No","No","No","No","No","Yes","No","No","Yes",,"Yes","No",,,,,,,,,,,,
"79-24-47-25","No","Yes","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"98-74-77-48","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"45-71-76-98","No","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"07-23-89-71","Yes","No","Yes","Yes","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"05-94-07-12","No","No","Yes","Yes","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"58-90-20-54","No","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"50-03-32-43","Yes","Yes","Yes","No","Yes",50,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"62-49-02-44","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"75-29-94-40","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
